Longitude,Latitude,UHI Index
-73.925565,40.81185167,1.015581
-73.92020333,40.80381,1.013774
-73.91703333,40.81133333,1.0127767
-73.91502,40.83927167,1.0121266
-73.91529833,40.81451333,1.0180025
-73.95131833,40.80464333,1.0128073
-73.90041833,40.83100833,1.0140588
-73.90781667,40.804365,1.0119154
-73.96556,40.80860167,1.0102208
-73.91344333,40.81764833,1.0132648
-73.94750333,40.80523167,1.0097232
-73.91556,40.814055,1.0157069
-73.88591667,40.80491833,1.0093882
-73.91577333,40.82062667,1.0124205
-73.942,40.80379833,1.0185068
-73.92731333,40.81059333,1.0122819
-73.929665,40.85748,1.0129677
-73.95325333,40.81254,1.0095834
-73.93138833,40.832545,1.0112826
-73.90421,40.827805,1.0157126
-73.950725,40.82658,1.0160964
-73.90694833,40.81372333,1.0117993
-73.97295833,40.76460167,1.0150212
-73.91921833,40.82172333,1.0181884
-73.92314833,40.813085,1.0095578
-73.88961,40.81392,1.0156198
-73.99017,40.76980833,1.0115311
-73.90232333,40.831875,1.0097669
-73.92969667,40.81767667,1.0153722
-73.94546167,40.81320333,1.0156115
-73.885275,40.81345333,1.0172231
-73.95940167,40.81961667,1.0103501
-73.95471,40.81814,1.0093147
-73.911395,40.81944333,1.0140176
-73.92000667,40.83071167,1.0093284
-73.99035333,40.76987667,1.0110697
-73.94227,40.80345167,1.0158136
-73.92993167,40.81725667,1.012852
-73.927115,40.83688833,1.0117646
-73.95013833,40.82800833,1.0138075
-73.90118833,40.83146667,1.0116081
-73.96804833,40.76247333,1.0156529
-73.92565667,40.82784333,1.0073521
-73.95005,40.82799667,1.0150907
-73.91987667,40.84351333,1.0043291
-73.91644667,40.812365,1.011581
-73.88888833,40.81402833,1.0157697
-73.91512167,40.81474,1.0170492
-73.92747833,40.83737667,1.0117458
-73.94713667,40.814145,1.0172799
-73.95832667,40.82126833,1.0175769
-73.92855167,40.83437667,1.0125923
-73.96563667,40.80862333,1.0105617
-73.92282667,40.81327333,1.0124568
-73.88834167,40.81744,1.0118233
-73.89170167,40.82336833,1.0146332
-73.932395,40.85924333,1.020302
-73.919775,40.814825,1.0197455
-73.88878,40.81404333,1.0145326
-73.97295167,40.764625,1.0150212
-73.90818667,40.80459167,1.0159371
-73.92286667,40.813245,1.01395
-73.91622,40.81278833,1.0148621
-73.92041333,40.80390167,1.0127721
-73.90983333,40.81099833,1.017438
-73.925075,40.82724,1.0112605
-73.91389667,40.83019833,1.0100571
-73.94804833,40.80953333,1.0131974
-73.891675,40.82303667,1.0111743
-73.93136167,40.83259333,1.0118486
-73.92967333,40.83463667,1.0156333
-73.908085,40.82489667,1.0119652
-73.95611833,40.81839333,1.0111624
-73.968215,40.76263,1.0119925
-73.93088833,40.829785,1.018124
-73.96700833,40.7619,1.013509
-73.91734333,40.81083,1.0161376
-73.88534,40.82111167,1.017773
-73.95061333,40.82645,1.0128405
-73.92607,40.81158833,1.0133018
-73.94233333,40.80337,1.0142868
-73.92587,40.83911833,1.0131938
-73.947835,40.808745,1.020136
-73.88607833,40.82117667,1.0182872
-73.95296333,40.81264667,1.0091625
-73.95690833,40.81564,1.0185212
-73.94897667,40.825845,1.0165422
-73.94867167,40.81370333,1.0185796
-73.92735333,40.82844833,1.0148839
-73.92272167,40.81333667,1.0131595
-73.91376333,40.83042667,1.0184152
-73.89739333,40.84415667,1.0102671
-73.95433833,40.81791833,1.0096047
-73.91852333,40.821515,1.0133004
-73.94363333,40.80163333,1.0120748
-73.943845,40.80132833,1.0041746
-73.92837667,40.834315,1.0097646
-73.91067833,40.81921667,1.0103263
-73.92539667,40.84013167,1.013432
-73.88531167,40.81359,1.0133806
-73.90783333,40.82975667,1.0171481
-73.89806167,40.815735,1.0079348
-73.95340167,40.81234667,1.0136526
-73.95271167,40.82249167,1.0143677
-73.89131167,40.814285,1.0190331
-73.918755,40.82158333,1.0147268
-73.93015333,40.81678333,1.0145338
-73.89168,40.823105,1.0100197
-73.93154167,40.83219333,1.0159408
-73.97202167,40.76427,1.0083617
-73.90945333,40.84482833,1.0121621
-73.92837833,40.80729333,1.0154511
-73.92188333,40.80452333,1.0163187
-73.93818667,40.80339667,1.0151554
-73.91659167,40.81888,1.0163584
-73.94955167,40.81246833,1.0183319
-73.94690333,40.81404833,1.0175006
-73.92833,40.82136167,1.0126907
-73.889095,40.80635667,1.0138625
-73.90821167,40.82911,1.019311
-73.88949,40.82586,1.0083739
-73.93146,40.85877333,1.0108676
-73.92198167,40.81028333,1.0170406
-73.95286667,40.79804167,1.0165945
-73.92785833,40.80984,1.0159597
-73.95214667,40.80361167,1.0190157
-73.96785833,40.76284333,1.007757
-73.89142833,40.814625,1.0137092
-73.887725,40.81647667,1.0148759
-73.89647333,40.83364,1.0029794
-73.94238167,40.80329833,1.0100232
-73.92559,40.83959167,1.01474
-73.931335,40.83264333,1.013053
-73.91015167,40.82449333,1.0153011
-73.92834,40.82129,1.0126907
-73.90656667,40.81275833,1.0075593
-73.99008833,40.769775,1.0108155
-73.9158,40.82084,1.0131059
-73.94916167,40.82761833,1.0163215
-73.95805167,40.81524667,1.011494
-73.92945667,40.81829,1.0122795
-73.909725,40.81127667,1.0135485
-73.95420833,40.77451333,1.0165818
-73.90828667,40.80468333,1.0173037
-73.94690333,40.82680833,1.0123607
-73.89735667,40.844145,1.0092568
-73.92698667,40.82030833,1.0131041
-73.91536,40.839385,1.0192255
-73.92112333,40.842035,1.0094584
-73.95826667,40.81553333,1.0129056
-73.88520667,40.81315833,1.014412
-73.94563,40.81298167,1.0201038
-73.93056167,40.815525,1.0216776
-73.91987833,40.803695,1.0165415
-73.90797167,40.80816,1.0208492
-73.93263833,40.85690667,1.0223912
-73.92028833,40.82208167,1.0215703
-73.92541,40.80601,1.025616
-73.92186333,40.810435,1.018557
-73.91836833,40.809095,1.0221305
-73.89153833,40.82474667,1.0211464
-73.90880333,40.81019667,1.0177801
-73.916895,40.83842,1.0190568
-73.90743667,40.809715,1.0268813
-73.927665,40.81009,1.0157919
-73.930355,40.83448,1.0203494
-73.94932167,40.812825,1.0202194
-73.91893833,40.80444333,1.0225135
-73.95302833,40.80334667,1.0159055
-73.89173,40.82368333,1.0271513
-73.88556,40.82123,1.0185418
-73.94143833,40.8046,1.023486
-73.949585,40.81237667,1.0186479
-73.92964,40.80978667,1.027174
-73.93136667,40.85893667,1.0190465
-73.93151333,40.82996,1.0270507
-73.89152167,40.819655,1.0293164
-73.88524333,40.81330167,1.0199369
-73.93694167,40.85518833,1.0242586
-73.89838167,40.83255833,1.017778
-73.91829333,40.81559833,1.024035
-73.91826167,40.80924333,1.0225856
-73.91885167,40.80470333,1.0241237
-73.92003167,40.82197333,1.0207778
-73.95663333,40.815235,1.0230584
-73.93583333,40.85529333,1.0228448
-73.93839333,40.803095,1.0181907
-73.918875,40.8145,1.0267454
-73.93057833,40.81526667,1.0232313
-73.95308667,40.80337333,1.0159055
-73.955765,40.814035,1.0224447
-73.89176333,40.82389167,1.0259832
-73.91887833,40.80461833,1.02294
-73.91359833,40.83068,1.0184665
-73.93059667,40.85740833,1.02475
-73.93030167,40.83454167,1.0217141
-73.89810667,40.83276167,1.0176709
-73.93031667,40.857455,1.0248433
-73.91867167,40.80481167,1.0130061
-73.99117,40.77010667,1.0212245
-73.95107667,40.81252333,1.0138763
-73.89868,40.83233667,1.0157143
-73.94681833,40.80829667,1.0248159
-73.91882667,40.81456,1.0256846
-73.91906333,40.81517333,1.0282394
-73.908305,40.82887833,1.0221581
-73.93696833,40.85512833,1.0241224
-73.99154333,40.77016833,1.0211805
-73.913395,40.81960833,1.0155566
-73.91942333,40.81500833,1.016308
-73.93105167,40.85722,1.0223476
-73.936775,40.85552167,1.0233625
-73.94990333,40.81204167,1.0209471
-73.93666333,40.85583333,1.0279303
-73.90831667,40.828855,1.0221581
-73.89132167,40.81432167,1.0190331
-73.93130333,40.85713333,1.0256381
-73.89203333,40.81675667,1.0202111
-73.92792667,40.80973833,1.0175202
-73.91932333,40.80423333,1.0245658
-73.91854833,40.81467667,1.023674
-73.95812833,40.82145,1.0176599
-73.95597,40.81442,1.0186124
-73.93626,40.856415,1.0215156
-73.99162667,40.77018333,1.0184529
-73.9269,40.82824,1.016406
-73.92123667,40.80425167,1.0192078
-73.89917,40.84107,1.0281197
-73.88878333,40.82164667,1.0154351
-73.90921167,40.82412667,1.0250621
-73.92884,40.80909833,1.0293992
-73.89103333,40.82503167,1.0240214
-73.91491,40.818105,1.036863
-73.92616,40.80627833,1.0321547
-73.94718333,40.80845833,1.0312123
-73.91743333,40.81610667,1.0326921
-73.91445333,40.80555833,1.0274066
-73.91591667,40.817195,1.0335286
-73.91909667,40.814215,1.0356404
-73.93051833,40.81357667,1.0343525
-73.90755667,40.80937,1.0297036
-73.91728,40.81619667,1.034765
-73.891795,40.82432,1.0302836
-73.93133,40.82969667,1.0341865
-73.93543667,40.85721333,1.0288123
-73.89111167,40.82498333,1.0257766
-73.93073,40.81428833,1.0233034
-73.89134,40.82487,1.029896
-73.89255833,40.818625,1.027963
-73.93105667,40.857525,1.0312654
-73.91175833,40.80445,1.0344148
-73.94712167,40.80843333,1.0291802
-73.933035,40.85603167,1.0306369
-73.909155,40.813145,1.012113
-73.92142333,40.81104333,1.0261838
-73.9304,40.81352833,1.0327716
-73.92879167,40.80903667,1.0297241
-73.91342167,40.80518333,1.0360923
-73.92964667,40.812905,1.0316377
-73.92874167,40.80898833,1.0306188
-73.91809667,40.81502667,1.0351851
-73.93569667,40.854865,1.0259848
-73.89262167,40.81855,1.0272604
-73.91469833,40.81827167,1.0371745
-73.93084667,40.81395,1.0342389
-73.93458833,40.85452333,1.038304
-73.92854167,40.80894167,1.0357864
-73.912115,40.80492667,1.0278459
-73.911665,40.82198,1.0291055
-73.91938833,40.81380333,1.0294285
-73.93103333,40.83317833,1.0350989
-73.93464667,40.85454167,1.0390179
-73.91722333,40.81541333,1.039374
-73.911645,40.80440167,1.028271
